,0,1,2
4971,4971,2014-10-12 13:30:00,19242
4972,4972,2014-10-12 14:00:00,18990
4973,4973,2014-10-12 14:30:00,18676
4974,4974,2014-10-12 15:00:00,18037
4975,4975,2014-10-12 15:30:00,16660
4976,4976,2014-10-12 16:00:00,15948
4977,4977,2014-10-12 16:30:00,15261
4978,4978,2014-10-12 17:00:00,17141
4979,4979,2014-10-12 17:30:00,19085
4980,4980,2014-10-12 18:00:00,20188
4981,4981,2014-10-12 18:30:00,20512
4982,4982,2014-10-12 19:00:00,20723
4983,4983,2014-10-12 19:30:00,20415
4984,4984,2014-10-12 20:00:00,19483
4985,4985,2014-10-12 20:30:00,19008
4986,4986,2014-10-12 21:00:00,17958
4987,4987,2014-10-12 21:30:00,18341
4988,4988,2014-10-12 22:00:00,18181
4989,4989,2014-10-12 22:30:00,17069
4990,4990,2014-10-12 23:00:00,15057
4991,4991,2014-10-12 23:30:00,13867
4992,4992,2014-10-13 00:00:00,11544
4993,4993,2014-10-13 00:30:00,9016
4994,4994,2014-10-13 01:00:00,6739
4995,4995,2014-10-13 01:30:00,5420
4996,4996,2014-10-13 02:00:00,4584
4997,4997,2014-10-13 02:30:00,3787
4998,4998,2014-10-13 03:00:00,3018
4999,4999,2014-10-13 03:30:00,2667
5000,5000,2014-10-13 04:00:00,2981
5001,5001,2014-10-13 04:30:00,2756
5002,5002,2014-10-13 05:00:00,2712
5003,5003,2014-10-13 05:30:00,3798
5004,5004,2014-10-13 06:00:00,5117
5005,5005,2014-10-13 06:30:00,7727
5006,5006,2014-10-13 07:00:00,9655
5007,5007,2014-10-13 07:30:00,12109
5008,5008,2014-10-13 08:00:00,13484
5009,5009,2014-10-13 08:30:00,15506
5010,5010,2014-10-13 09:00:00,15325
5011,5011,2014-10-13 09:30:00,15924
5012,5012,2014-10-13 10:00:00,14830
5013,5013,2014-10-13 10:30:00,14907
5014,5014,2014-10-13 11:00:00,14796
5015,5015,2014-10-13 11:30:00,15699
5016,5016,2014-10-13 12:00:00,15705
5017,5017,2014-10-13 12:30:00,15880
5018,5018,2014-10-13 13:00:00,15693
5019,5019,2014-10-13 13:30:00,16643
5020,5020,2014-10-13 14:00:00,16929
5021,5021,2014-10-13 14:30:00,17698
5022,5022,2014-10-13 15:00:00,17429
5023,5023,2014-10-13 15:30:00,17248
5024,5024,2014-10-13 16:00:00,16219
5025,5025,2014-10-13 16:30:00,15918
5026,5026,2014-10-13 17:00:00,17780
5027,5027,2014-10-13 17:30:00,19414
5028,5028,2014-10-13 18:00:00,21594
5029,5029,2014-10-13 18:30:00,24915
5030,5030,2014-10-13 19:00:00,24556
5031,5031,2014-10-13 19:30:00,22341
5032,5032,2014-10-13 20:00:00,22343
5033,5033,2014-10-13 20:30:00,21619
5034,5034,2014-10-13 21:00:00,21315
5035,5035,2014-10-13 21:30:00,19821
5036,5036,2014-10-13 22:00:00,17669
5037,5037,2014-10-13 22:30:00,15504
5038,5038,2014-10-13 23:00:00,14525
5039,5039,2014-10-13 23:30:00,10738
5040,5040,2014-10-14 00:00:00,8908
5041,5041,2014-10-14 00:30:00,6593
5042,5042,2014-10-14 01:00:00,5560
5043,5043,2014-10-14 01:30:00,4014
5044,5044,2014-10-14 02:00:00,3046
5045,5045,2014-10-14 02:30:00,2349
5046,5046,2014-10-14 03:00:00,1876
5047,5047,2014-10-14 03:30:00,1691
5048,5048,2014-10-14 04:00:00,1941
5049,5049,2014-10-14 04:30:00,1850
5050,5050,2014-10-14 05:00:00,2318
5051,5051,2014-10-14 05:30:00,4337
5052,5052,2014-10-14 06:00:00,6669
5053,5053,2014-10-14 06:30:00,11585
5054,5054,2014-10-14 07:00:00,15170
5055,5055,2014-10-14 07:30:00,19136
5056,5056,2014-10-14 08:00:00,20085
5057,5057,2014-10-14 08:30:00,19758
5058,5058,2014-10-14 09:00:00,18842
5059,5059,2014-10-14 09:30:00,18530
5060,5060,2014-10-14 10:00:00,16617
5061,5061,2014-10-14 10:30:00,17458
5062,5062,2014-10-14 11:00:00,16359
5063,5063,2014-10-14 11:30:00,17483
5064,5064,2014-10-14 12:00:00,17600
5065,5065,2014-10-14 12:30:00,17552
5066,5066,2014-10-14 13:00:00,17058
5067,5067,2014-10-14 13:30:00,17658
5068,5068,2014-10-14 14:00:00,18319
5069,5069,2014-10-14 14:30:00,18818
5070,5070,2014-10-14 15:00:00,18735
5071,5071,2014-10-14 15:30:00,17254
5072,5072,2014-10-14 16:00:00,15022
5073,5073,2014-10-14 16:30:00,14365
5074,5074,2014-10-14 17:00:00,16300
5075,5075,2014-10-14 17:30:00,19687
5076,5076,2014-10-14 18:00:00,22620
5077,5077,2014-10-14 18:30:00,23309
5078,5078,2014-10-14 19:00:00,23636
5079,5079,2014-10-14 19:30:00,23752
5080,5080,2014-10-14 20:00:00,23095
5081,5081,2014-10-14 20:30:00,23108
5082,5082,2014-10-14 21:00:00,23221
5083,5083,2014-10-14 21:30:00,23581
5084,5084,2014-10-14 22:00:00,22249
5085,5085,2014-10-14 22:30:00,19533
5086,5086,2014-10-14 23:00:00,17226
5087,5087,2014-10-14 23:30:00,13935
5088,5088,2014-10-15 00:00:00,11429
5089,5089,2014-10-15 00:30:00,8486
5090,5090,2014-10-15 01:00:00,6484
5091,5091,2014-10-15 01:30:00,5093
5092,5092,2014-10-15 02:00:00,4018
5093,5093,2014-10-15 02:30:00,3218
5094,5094,2014-10-15 03:00:00,2536
5095,5095,2014-10-15 03:30:00,2219
5096,5096,2014-10-15 04:00:00,2171
5097,5097,2014-10-15 04:30:00,2268
5098,5098,2014-10-15 05:00:00,2437
5099,5099,2014-10-15 05:30:00,4569
5100,5100,2014-10-15 06:00:00,6862
5101,5101,2014-10-15 06:30:00,11924
5102,5102,2014-10-15 07:00:00,15860
5103,5103,2014-10-15 07:30:00,19821
5104,5104,2014-10-15 08:00:00,20508
5105,5105,2014-10-15 08:30:00,20540
5106,5106,2014-10-15 09:00:00,19590
5107,5107,2014-10-15 09:30:00,18480
5108,5108,2014-10-15 10:00:00,17330
5109,5109,2014-10-15 10:30:00,18508
5110,5110,2014-10-15 11:00:00,17354
5111,5111,2014-10-15 11:30:00,18552
5112,5112,2014-10-15 12:00:00,18241
5113,5113,2014-10-15 12:30:00,18475
5114,5114,2014-10-15 13:00:00,17939
5115,5115,2014-10-15 13:30:00,18398
5116,5116,2014-10-15 14:00:00,18875
5117,5117,2014-10-15 14:30:00,19559
5118,5118,2014-10-15 15:00:00,19133
5119,5119,2014-10-15 15:30:00,16816
5120,5120,2014-10-15 16:00:00,14757
5121,5121,2014-10-15 16:30:00,14470
5122,5122,2014-10-15 17:00:00,17800
5123,5123,2014-10-15 17:30:00,21127
5124,5124,2014-10-15 18:00:00,22269
5125,5125,2014-10-15 18:30:00,22819
5126,5126,2014-10-15 19:00:00,23582
5127,5127,2014-10-15 19:30:00,26273
5128,5128,2014-10-15 20:00:00,25338
5129,5129,2014-10-15 20:30:00,24021
5130,5130,2014-10-15 21:00:00,26163
5131,5131,2014-10-15 21:30:00,23839
5132,5132,2014-10-15 22:00:00,22608
5133,5133,2014-10-15 22:30:00,24886
5134,5134,2014-10-15 23:00:00,20128
5135,5135,2014-10-15 23:30:00,16180
5136,5136,2014-10-16 00:00:00,13302
5137,5137,2014-10-16 00:30:00,10509
5138,5138,2014-10-16 01:00:00,8241
5139,5139,2014-10-16 01:30:00,5536
5140,5140,2014-10-16 02:00:00,4664
5141,5141,2014-10-16 02:30:00,3460
5142,5142,2014-10-16 03:00:00,2799
5143,5143,2014-10-16 03:30:00,2730
5144,5144,2014-10-16 04:00:00,2801
5145,5145,2014-10-16 04:30:00,2511
5146,5146,2014-10-16 05:00:00,2670
5147,5147,2014-10-16 05:30:00,4767
5148,5148,2014-10-16 06:00:00,7096
5149,5149,2014-10-16 06:30:00,12556
5150,5150,2014-10-16 07:00:00,16431
5151,5151,2014-10-16 07:30:00,21581
5152,5152,2014-10-16 08:00:00,21355
5153,5153,2014-10-16 08:30:00,21573
5154,5154,2014-10-16 09:00:00,20390
5155,5155,2014-10-16 09:30:00,20452
5156,5156,2014-10-16 10:00:00,19678
5157,5157,2014-10-16 10:30:00,18801
5158,5158,2014-10-16 11:00:00,17223
5159,5159,2014-10-16 11:30:00,18249
5160,5160,2014-10-16 12:00:00,17691
5161,5161,2014-10-16 12:30:00,17052
5162,5162,2014-10-16 13:00:00,16783
5163,5163,2014-10-16 13:30:00,18392
5164,5164,2014-10-16 14:00:00,18593
5165,5165,2014-10-16 14:30:00,19364
5166,5166,2014-10-16 15:00:00,19176
5167,5167,2014-10-16 15:30:00,16795
5168,5168,2014-10-16 16:00:00,15293
5169,5169,2014-10-16 16:30:00,14922
5170,5170,2014-10-16 17:00:00,17899
5171,5171,2014-10-16 17:30:00,21758
5172,5172,2014-10-16 18:00:00,24169
5173,5173,2014-10-16 18:30:00,24615
5174,5174,2014-10-16 19:00:00,26370
5175,5175,2014-10-16 19:30:00,26990
5176,5176,2014-10-16 20:00:00,26168
5177,5177,2014-10-16 20:30:00,25449
5178,5178,2014-10-16 21:00:00,25994
5179,5179,2014-10-16 21:30:00,27115
5180,5180,2014-10-16 22:00:00,26191
5181,5181,2014-10-16 22:30:00,25146
5182,5182,2014-10-16 23:00:00,24371
5183,5183,2014-10-16 23:30:00,23771
5184,5184,2014-10-17 00:00:00,19268
5185,5185,2014-10-17 00:30:00,15623
5186,5186,2014-10-17 01:00:00,12595
5187,5187,2014-10-17 01:30:00,10224
5188,5188,2014-10-17 02:00:00,7941
5189,5189,2014-10-17 02:30:00,6678
5190,5190,2014-10-17 03:00:00,5182
5191,5191,2014-10-17 03:30:00,4502
5192,5192,2014-10-17 04:00:00,4316
5193,5193,2014-10-17 04:30:00,3512
5194,5194,2014-10-17 05:00:00,3174
5195,5195,2014-10-17 05:30:00,4771
5196,5196,2014-10-17 06:00:00,6557
5197,5197,2014-10-17 06:30:00,11929
5198,5198,2014-10-17 07:00:00,14950
5199,5199,2014-10-17 07:30:00,19835
5200,5200,2014-10-17 08:00:00,20149
5201,5201,2014-10-17 08:30:00,19998
5202,5202,2014-10-17 09:00:00,19310
5203,5203,2014-10-17 09:30:00,18601
5204,5204,2014-10-17 10:00:00,17567
5205,5205,2014-10-17 10:30:00,17890
5206,5206,2014-10-17 11:00:00,17470
5207,5207,2014-10-17 11:30:00,18557
5208,5208,2014-10-17 12:00:00,18944
5209,5209,2014-10-17 12:30:00,17922
5210,5210,2014-10-17 13:00:00,17627
5211,5211,2014-10-17 13:30:00,18361
5212,5212,2014-10-17 14:00:00,19557
5213,5213,2014-10-17 14:30:00,19811
5214,5214,2014-10-17 15:00:00,19277
5215,5215,2014-10-17 15:30:00,16741
5216,5216,2014-10-17 16:00:00,14948
5217,5217,2014-10-17 16:30:00,14244
5218,5218,2014-10-17 17:00:00,17563
5219,5219,2014-10-17 17:30:00,21246
5220,5220,2014-10-17 18:00:00,23115
5221,5221,2014-10-17 18:30:00,24785
5222,5222,2014-10-17 19:00:00,26396
5223,5223,2014-10-17 19:30:00,26837
5224,5224,2014-10-17 20:00:00,26621
5225,5225,2014-10-17 20:30:00,26144
5226,5226,2014-10-17 21:00:00,26019
5227,5227,2014-10-17 21:30:00,26816
5228,5228,2014-10-17 22:00:00,26701
5229,5229,2014-10-17 22:30:00,26519
5230,5230,2014-10-17 23:00:00,26740
5231,5231,2014-10-17 23:30:00,26173
5232,5232,2014-10-18 00:00:00,25059
5233,5233,2014-10-18 00:30:00,24437
5234,5234,2014-10-18 01:00:00,22718
5235,5235,2014-10-18 01:30:00,20700
5236,5236,2014-10-18 02:00:00,19623
5237,5237,2014-10-18 02:30:00,16675
5238,5238,2014-10-18 03:00:00,14447
5239,5239,2014-10-18 03:30:00,12377
5240,5240,2014-10-18 04:00:00,10609
5241,5241,2014-10-18 04:30:00,6436
5242,5242,2014-10-18 05:00:00,4562
5243,5243,2014-10-18 05:30:00,3783
5244,5244,2014-10-18 06:00:00,3923
5245,5245,2014-10-18 06:30:00,5060
5246,5246,2014-10-18 07:00:00,5992
5247,5247,2014-10-18 07:30:00,8639
5248,5248,2014-10-18 08:00:00,10309
5249,5249,2014-10-18 08:30:00,13563
5250,5250,2014-10-18 09:00:00,14136
5251,5251,2014-10-18 09:30:00,16945
5252,5252,2014-10-18 10:00:00,17004
5253,5253,2014-10-18 10:30:00,19045
5254,5254,2014-10-18 11:00:00,19859
5255,5255,2014-10-18 11:30:00,21198
5256,5256,2014-10-18 12:00:00,21550
5257,5257,2014-10-18 12:30:00,21583
5258,5258,2014-10-18 13:00:00,21455
5259,5259,2014-10-18 13:30:00,21869
5260,5260,2014-10-18 14:00:00,21426
5261,5261,2014-10-18 14:30:00,21650
5262,5262,2014-10-18 15:00:00,21611
5263,5263,2014-10-18 15:30:00,20904
5264,5264,2014-10-18 16:00:00,18820
5265,5265,2014-10-18 16:30:00,17255
5266,5266,2014-10-18 17:00:00,19029
5267,5267,2014-10-18 17:30:00,22812
5268,5268,2014-10-18 18:00:00,24455
5269,5269,2014-10-18 18:30:00,26373
5270,5270,2014-10-18 19:00:00,27460
5271,5271,2014-10-18 19:30:00,27222
5272,5272,2014-10-18 20:00:00,25204
5273,5273,2014-10-18 20:30:00,24329
5274,5274,2014-10-18 21:00:00,24526
5275,5275,2014-10-18 21:30:00,25203
5276,5276,2014-10-18 22:00:00,25975
5277,5277,2014-10-18 22:30:00,27073
5278,5278,2014-10-18 23:00:00,27881
5279,5279,2014-10-18 23:30:00,28626
5280,5280,2014-10-19 00:00:00,28093
5281,5281,2014-10-19 00:30:00,26200
5282,5282,2014-10-19 01:00:00,25610
5283,5283,2014-10-19 01:30:00,23483
5284,5284,2014-10-19 02:00:00,21850
5285,5285,2014-10-19 02:30:00,19297
5286,5286,2014-10-19 03:00:00,16574
5287,5287,2014-10-19 03:30:00,14355
5288,5288,2014-10-19 04:00:00,12112
5289,5289,2014-10-19 04:30:00,7284
5290,5290,2014-10-19 05:00:00,4845
5291,5291,2014-10-19 05:30:00,3667
5292,5292,2014-10-19 06:00:00,3718
5293,5293,2014-10-19 06:30:00,4573
5294,5294,2014-10-19 07:00:00,5167
5295,5295,2014-10-19 07:30:00,6844
5296,5296,2014-10-19 08:00:00,7279
5297,5297,2014-10-19 08:30:00,9761
5298,5298,2014-10-19 09:00:00,11712
5299,5299,2014-10-19 09:30:00,14210
5300,5300,2014-10-19 10:00:00,15394
5301,5301,2014-10-19 10:30:00,18387
5302,5302,2014-10-19 11:00:00,19168
5303,5303,2014-10-19 11:30:00,20891
5304,5304,2014-10-19 12:00:00,21806
5305,5305,2014-10-19 12:30:00,22188
5306,5306,2014-10-19 13:00:00,22153
5307,5307,2014-10-19 13:30:00,21713
5308,5308,2014-10-19 14:00:00,21838
5309,5309,2014-10-19 14:30:00,21082
5310,5310,2014-10-19 15:00:00,20448
5311,5311,2014-10-19 15:30:00,20113
5312,5312,2014-10-19 16:00:00,18645
5313,5313,2014-10-19 16:30:00,17210
5314,5314,2014-10-19 17:00:00,18326
5315,5315,2014-10-19 17:30:00,20498
5316,5316,2014-10-19 18:00:00,20924
5317,5317,2014-10-19 18:30:00,21579
5318,5318,2014-10-19 19:00:00,22026
5319,5319,2014-10-19 19:30:00,22197
5320,5320,2014-10-19 20:00:00,19709
5321,5321,2014-10-19 20:30:00,18780
5322,5322,2014-10-19 21:00:00,18060
5323,5323,2014-10-19 21:30:00,17973
5324,5324,2014-10-19 22:00:00,16572
5325,5325,2014-10-19 22:30:00,14957
5326,5326,2014-10-19 23:00:00,12461
5327,5327,2014-10-19 23:30:00,10448
5328,5328,2014-10-20 00:00:00,8295
5329,5329,2014-10-20 00:30:00,6837
5330,5330,2014-10-20 01:00:00,4747
5331,5331,2014-10-20 01:30:00,3283
5332,5332,2014-10-20 02:00:00,2904
5333,5333,2014-10-20 02:30:00,2345
5334,5334,2014-10-20 03:00:00,1917
5335,5335,2014-10-20 03:30:00,1783
5336,5336,2014-10-20 04:00:00,2174
5337,5337,2014-10-20 04:30:00,2157
5338,5338,2014-10-20 05:00:00,2989
5339,5339,2014-10-20 05:30:00,4841
5340,5340,2014-10-20 06:00:00,7228
5341,5341,2014-10-20 06:30:00,11726
5342,5342,2014-10-20 07:00:00,14557
5343,5343,2014-10-20 07:30:00,17848
5344,5344,2014-10-20 08:00:00,18436
5345,5345,2014-10-20 08:30:00,18059
5346,5346,2014-10-20 09:00:00,18028
5347,5347,2014-10-20 09:30:00,17353
5348,5348,2014-10-20 10:00:00,16350
5349,5349,2014-10-20 10:30:00,16376
5350,5350,2014-10-20 11:00:00,16099
5351,5351,2014-10-20 11:30:00,16817
5352,5352,2014-10-20 12:00:00,16898
5353,5353,2014-10-20 12:30:00,16809
5354,5354,2014-10-20 13:00:00,16199
5355,5355,2014-10-20 13:30:00,16758
5356,5356,2014-10-20 14:00:00,17679
5357,5357,2014-10-20 14:30:00,18148
5358,5358,2014-10-20 15:00:00,18644
5359,5359,2014-10-20 15:30:00,17183
5360,5360,2014-10-20 16:00:00,16196
5361,5361,2014-10-20 16:30:00,15534
5362,5362,2014-10-20 17:00:00,18451
5363,5363,2014-10-20 17:30:00,20950
5364,5364,2014-10-20 18:00:00,23192
5365,5365,2014-10-20 18:30:00,24655
5366,5366,2014-10-20 19:00:00,24094
5367,5367,2014-10-20 19:30:00,23285
5368,5368,2014-10-20 20:00:00,22083
5369,5369,2014-10-20 20:30:00,21485
5370,5370,2014-10-20 21:00:00,21579
5371,5371,2014-10-20 21:30:00,21118
5372,5372,2014-10-20 22:00:00,20204
5373,5373,2014-10-20 22:30:00,16909
5374,5374,2014-10-20 23:00:00,13785
5375,5375,2014-10-20 23:30:00,11695
5376,5376,2014-10-21 00:00:00,9214
5377,5377,2014-10-21 00:30:00,6931
5378,5378,2014-10-21 01:00:00,5413
5379,5379,2014-10-21 01:30:00,4130
5380,5380,2014-10-21 02:00:00,3276
5381,5381,2014-10-21 02:30:00,2475
5382,5382,2014-10-21 03:00:00,2080
5383,5383,2014-10-21 03:30:00,1917
5384,5384,2014-10-21 04:00:00,2123
5385,5385,2014-10-21 04:30:00,1984
5386,5386,2014-10-21 05:00:00,2458
5387,5387,2014-10-21 05:30:00,4338
5388,5388,2014-10-21 06:00:00,6470
5389,5389,2014-10-21 06:30:00,11775
5390,5390,2014-10-21 07:00:00,15088
5391,5391,2014-10-21 07:30:00,19429
5392,5392,2014-10-21 08:00:00,20482
5393,5393,2014-10-21 08:30:00,19886
5394,5394,2014-10-21 09:00:00,19170
5395,5395,2014-10-21 09:30:00,18277
5396,5396,2014-10-21 10:00:00,17064
5397,5397,2014-10-21 10:30:00,16386
5398,5398,2014-10-21 11:00:00,16633
5399,5399,2014-10-21 11:30:00,17681
5400,5400,2014-10-21 12:00:00,18233
5401,5401,2014-10-21 12:30:00,17996
5402,5402,2014-10-21 13:00:00,16695
5403,5403,2014-10-21 13:30:00,16912
5404,5404,2014-10-21 14:00:00,18124
5405,5405,2014-10-21 14:30:00,18411
5406,5406,2014-10-21 15:00:00,19013
5407,5407,2014-10-21 15:30:00,17590
5408,5408,2014-10-21 16:00:00,15673
5409,5409,2014-10-21 16:30:00,14923
5410,5410,2014-10-21 17:00:00,17981
5411,5411,2014-10-21 17:30:00,21208
5412,5412,2014-10-21 18:00:00,23458
5413,5413,2014-10-21 18:30:00,24028
5414,5414,2014-10-21 19:00:00,24934
5415,5415,2014-10-21 19:30:00,25135
5416,5416,2014-10-21 20:00:00,24613
5417,5417,2014-10-21 20:30:00,24617
5418,5418,2014-10-21 21:00:00,25841
5419,5419,2014-10-21 21:30:00,24141
5420,5420,2014-10-21 22:00:00,23069
5421,5421,2014-10-21 22:30:00,21243
5422,5422,2014-10-21 23:00:00,18077
5423,5423,2014-10-21 23:30:00,15745
5424,5424,2014-10-22 00:00:00,12115
5425,5425,2014-10-22 00:30:00,9035
5426,5426,2014-10-22 01:00:00,7015
5427,5427,2014-10-22 01:30:00,5113
5428,5428,2014-10-22 02:00:00,4220
5429,5429,2014-10-22 02:30:00,3331
5430,5430,2014-10-22 03:00:00,2870
5431,5431,2014-10-22 03:30:00,2516
5432,5432,2014-10-22 04:00:00,2656
5433,5433,2014-10-22 04:30:00,2336
5434,5434,2014-10-22 05:00:00,2494
5435,5435,2014-10-22 05:30:00,5081
5436,5436,2014-10-22 06:00:00,8091
5437,5437,2014-10-22 06:30:00,13037
5438,5438,2014-10-22 07:00:00,16579
5439,5439,2014-10-22 07:30:00,19657
5440,5440,2014-10-22 08:00:00,20914
5441,5441,2014-10-22 08:30:00,20612
5442,5442,2014-10-22 09:00:00,20015
5443,5443,2014-10-22 09:30:00,19001
5444,5444,2014-10-22 10:00:00,17533
5445,5445,2014-10-22 10:30:00,17877
5446,5446,2014-10-22 11:00:00,16470
5447,5447,2014-10-22 11:30:00,18266
5448,5448,2014-10-22 12:00:00,17992
5449,5449,2014-10-22 12:30:00,17419
5450,5450,2014-10-22 13:00:00,16775
5451,5451,2014-10-22 13:30:00,17378
5452,5452,2014-10-22 14:00:00,18067
5453,5453,2014-10-22 14:30:00,19841
5454,5454,2014-10-22 15:00:00,18552
5455,5455,2014-10-22 15:30:00,16825
5456,5456,2014-10-22 16:00:00,14712
5457,5457,2014-10-22 16:30:00,14439
5458,5458,2014-10-22 17:00:00,17305
5459,5459,2014-10-22 17:30:00,20949
5460,5460,2014-10-22 18:00:00,22182
5461,5461,2014-10-22 18:30:00,23886
5462,5462,2014-10-22 19:00:00,25234
5463,5463,2014-10-22 19:30:00,24731
5464,5464,2014-10-22 20:00:00,25195
5465,5465,2014-10-22 20:30:00,25551
5466,5466,2014-10-22 21:00:00,26110
5467,5467,2014-10-22 21:30:00,24842
5468,5468,2014-10-22 22:00:00,23178
5469,5469,2014-10-22 22:30:00,23408
5470,5470,2014-10-22 23:00:00,21749
5471,5471,2014-10-22 23:30:00,17918
5472,5472,2014-10-23 00:00:00,13496
5473,5473,2014-10-23 00:30:00,10416
5474,5474,2014-10-23 01:00:00,8090
5475,5475,2014-10-23 01:30:00,5946
5476,5476,2014-10-23 02:00:00,4330
5477,5477,2014-10-23 02:30:00,3282
5478,5478,2014-10-23 03:00:00,2732
5479,5479,2014-10-23 03:30:00,2524
5480,5480,2014-10-23 04:00:00,2700
5481,5481,2014-10-23 04:30:00,2290
5482,5482,2014-10-23 05:00:00,2743
5483,5483,2014-10-23 05:30:00,4732
5484,5484,2014-10-23 06:00:00,7570
5485,5485,2014-10-23 06:30:00,12751
5486,5486,2014-10-23 07:00:00,16887
5487,5487,2014-10-23 07:30:00,20268
5488,5488,2014-10-23 08:00:00,21992
5489,5489,2014-10-23 08:30:00,21301
5490,5490,2014-10-23 09:00:00,20526
5491,5491,2014-10-23 09:30:00,19251
5492,5492,2014-10-23 10:00:00,18228
5493,5493,2014-10-23 10:30:00,18603
5494,5494,2014-10-23 11:00:00,18762
5495,5495,2014-10-23 11:30:00,19645
5496,5496,2014-10-23 12:00:00,20453
5497,5497,2014-10-23 12:30:00,19400
5498,5498,2014-10-23 13:00:00,18448
5499,5499,2014-10-23 13:30:00,18199
5500,5500,2014-10-23 14:00:00,18845
5501,5501,2014-10-23 14:30:00,18973
5502,5502,2014-10-23 15:00:00,17968
5503,5503,2014-10-23 15:30:00,15112
5504,5504,2014-10-23 16:00:00,13580
5505,5505,2014-10-23 16:30:00,12751
5506,5506,2014-10-23 17:00:00,15901
5507,5507,2014-10-23 17:30:00,19774
5508,5508,2014-10-23 18:00:00,21960
5509,5509,2014-10-23 18:30:00,23790
5510,5510,2014-10-23 19:00:00,24998
5511,5511,2014-10-23 19:30:00,25414
5512,5512,2014-10-23 20:00:00,26075
5513,5513,2014-10-23 20:30:00,25616
5514,5514,2014-10-23 21:00:00,25916
5515,5515,2014-10-23 21:30:00,25589
5516,5516,2014-10-23 22:00:00,25041
5517,5517,2014-10-23 22:30:00,24891
5518,5518,2014-10-23 23:00:00,23888
5519,5519,2014-10-23 23:30:00,22464
5520,5520,2014-10-24 00:00:00,19061
5521,5521,2014-10-24 00:30:00,16689
5522,5522,2014-10-24 01:00:00,13006
5523,5523,2014-10-24 01:30:00,9512
5524,5524,2014-10-24 02:00:00,7745
5525,5525,2014-10-24 02:30:00,6037
5526,5526,2014-10-24 03:00:00,5194
5527,5527,2014-10-24 03:30:00,4419
5528,5528,2014-10-24 04:00:00,4267
5529,5529,2014-10-24 04:30:00,3366
5530,5530,2014-10-24 05:00:00,3096
5531,5531,2014-10-24 05:30:00,4532
5532,5532,2014-10-24 06:00:00,6877
5533,5533,2014-10-24 06:30:00,11826
5534,5534,2014-10-24 07:00:00,15333
5535,5535,2014-10-24 07:30:00,19013
5536,5536,2014-10-24 08:00:00,20131
5537,5537,2014-10-24 08:30:00,19779
5538,5538,2014-10-24 09:00:00,19227
5539,5539,2014-10-24 09:30:00,18824
5540,5540,2014-10-24 10:00:00,17705
5541,5541,2014-10-24 10:30:00,18111
5542,5542,2014-10-24 11:00:00,17408
5543,5543,2014-10-24 11:30:00,18509
5544,5544,2014-10-24 12:00:00,18510
5545,5545,2014-10-24 12:30:00,17910
5546,5546,2014-10-24 13:00:00,17690
5547,5547,2014-10-24 13:30:00,18149
5548,5548,2014-10-24 14:00:00,19632
5549,5549,2014-10-24 14:30:00,19426
5550,5550,2014-10-24 15:00:00,18760
5551,5551,2014-10-24 15:30:00,16379
5552,5552,2014-10-24 16:00:00,15083
5553,5553,2014-10-24 16:30:00,14553
5554,5554,2014-10-24 17:00:00,17509
5555,5555,2014-10-24 17:30:00,20911
5556,5556,2014-10-24 18:00:00,22958
5557,5557,2014-10-24 18:30:00,25257
5558,5558,2014-10-24 19:00:00,26659
5559,5559,2014-10-24 19:30:00,27104
5560,5560,2014-10-24 20:00:00,26439
5561,5561,2014-10-24 20:30:00,25840
5562,5562,2014-10-24 21:00:00,25694
5563,5563,2014-10-24 21:30:00,26093
5564,5564,2014-10-24 22:00:00,26821
5565,5565,2014-10-24 22:30:00,26870
5566,5566,2014-10-24 23:00:00,26889
5567,5567,2014-10-24 23:30:00,27283
5568,5568,2014-10-25 00:00:00,25739
5569,5569,2014-10-25 00:30:00,23889
5570,5570,2014-10-25 01:00:00,22278
5571,5571,2014-10-25 01:30:00,20337
5572,5572,2014-10-25 02:00:00,19179
5573,5573,2014-10-25 02:30:00,16566
5574,5574,2014-10-25 03:00:00,14146
5575,5575,2014-10-25 03:30:00,12015
5576,5576,2014-10-25 04:00:00,10285
5577,5577,2014-10-25 04:30:00,6316
5578,5578,2014-10-25 05:00:00,4106
5579,5579,2014-10-25 05:30:00,3465
5580,5580,2014-10-25 06:00:00,3657
5581,5581,2014-10-25 06:30:00,4756
5582,5582,2014-10-25 07:00:00,6003
5583,5583,2014-10-25 07:30:00,7853
5584,5584,2014-10-25 08:00:00,9091
5585,5585,2014-10-25 08:30:00,12209
5586,5586,2014-10-25 09:00:00,13433
5587,5587,2014-10-25 09:30:00,16768
5588,5588,2014-10-25 10:00:00,16390
5589,5589,2014-10-25 10:30:00,18666
5590,5590,2014-10-25 11:00:00,19740
5591,5591,2014-10-25 11:30:00,21266
5592,5592,2014-10-25 12:00:00,21452
